Snapshot,Lookback,X,Y,Z,R,Mass,Mstars
520.0,7.641375389072152,,,,,27953003.333179668,0.0
523.0,7.596713167865263,,,,,27953003.333179668,0.0
525.0,7.566683618057125,,,,,27953003.333179668,0.0
527.0,7.53339063655954,,,,,27953003.333179668,0.0
530.0,7.482979561017268,,,,,27953003.333179668,0.0
532.0,7.445622694073074,,,,,27953003.333179668,0.0
535.0,7.388982983834753,100.27282089552239,-10.967985074626863,-54.1051343283582,114.46528236820295,27953003.333179668,0.0
537.0,7.368028485131425,99.49276119402984,-9.9164776119403,-50.91443283582088,112.2026092799703,27953003.333179668,0.0
539.0,7.32581407574925,97.80044776119404,-5.97474626865672,-44.444194029850756,107.59141024369879,27953003.333179668,0.0
541.0,7.304554308275986,96.8167611940299,-5.822611940298506,-40.967537313432835,105.28877989338005,27953003.333179668,0.0
543.0,7.271496275648464,95.16832835820894,-3.44879104477612,-35.55802985074626,101.6527341935915,27953003.333179668,0.0
545.0,7.236227198877431,93.10050746268656,-0.9854477611940299,-29.68277611940299,97.72278544563903,27953003.333179668,0.0
547.0,7.19831221169613,90.52899999999998,0.09170149253731345,-23.250492537313427,93.46707256243451,27953003.333179668,0.0
550.0,7.152681385740628,86.62329850746269,3.905656716417911,-14.756343283582089,87.95794259646145,27953003.333179668,0.0
553.0,7.099260464270884,81.51349253731345,6.69920895522388,-5.473059701492537,81.97123427613195,27953003.333179668,0.0
555.0,7.075557727315488,78.9483582089552,8.158537313432836,-1.3392985074626864,79.38009017049723,27953003.333179668,0.0
557.0,7.039764478602527,75.05874626865672,7.637731343283584,4.832179104477612,75.60092781436293,27953003.333179668,0.0
560.0,6.986751233784402,68.1003432835821,10.967104477611938,13.831417910447767,70.35085114892384,27953003.333179668,0.0
563.0,6.943909723553674,61.820880597014934,13.155910447761192,20.954089552238806,66.58808546927244,27953003.333179668,0.0
565.0,6.8992999999999975,55.17059701492538,12.716164179104481,28.153671641791046,63.23072697136276,27953003.333179668,0.0
567.0,6.866292168543732,49.54802985074626,13.444000000000003,33.13538805970149,61.10402883572777,27953003.333179668,0.0
570.0,6.816364909661479,39.99335820895524,15.074701492537313,40.06823880597016,58.584802525323646,27953003.333179668,0.0
573.0,6.779399361578653,32.533179104477604,15.18364179104478,44.72779104477612,57.35438965264939,27953003.333179668,0.0
575.0,6.742137004320504,24.879462686567166,14.784194029850745,48.80867164179104,56.74369113937459,27953003.333179668,0.0
577.0,6.7130773554740495,18.63598507462686,14.382537313432843,51.61668656716418,56.7312934053761,27953003.333179668,0.0
580.0,6.66005882533,6.485731343283582,13.856970149253728,55.741343283582104,57.802921066609635,27953003.333179668,0.0
583.0,6.613862820712693,-4.668402985074626,12.970850746268653,58.19214925373134,59.80270219882691,27953003.333179668,0.0
585.0,6.573229915265312,-14.21053731343283,11.88750746268657,59.16752238805971,62.000386369388394,27953003.333179668,0.0
587.0,6.539376586173443,-22.078447761194028,10.878238805970152,59.507880597014925,64.39706350612639,27953003.333179668,0.0
590.0,6.489295405186351,-33.358328358208965,9.11994029850746,59.12022388059701,68.49198678381539,27953003.333179668,0.0
592.0,6.462779928727577,-39.10897014925373,8.09507462686567,58.56771641791047,70.88878039406887,27953003.333179668,0.0
594.0,6.420803680733952,-47.91559701492538,6.53507462686567,57.157880597014916,74.87078837582816,27953003.333179668,0.0
596.0,6.3912357509248015,-53.804388059701495,6.126701492537311,55.845820895522394,77.78948744626342,27953003.333179668,0.0
598.0,6.360037918593159,-59.924582089552224,4.710000000000001,54.213358208955235,80.94583279514751,27953003.333179668,0.0
600.0,6.323181769898123,-64.86788059701492,8.302880597014925,52.3668656716418,83.77988051810917,27953003.333179668,0.0
602.0,6.296819541234349,-69.76192537313433,7.662014925373135,50.67979104477611,86.56716424156201,27953003.333179668,0.0
604.0,6.257021370782392,-76.64895522388059,7.722223880597014,47.99947761194029,90.76698149433896,27953003.333179668,0.0
608.0,6.198067183682968,-86.34879104477614,6.577253731343283,43.840208955223886,97.06357660203221,27953003.333179668,0.0
610.0,6.166826674452982,-91.2413731343284,5.345104477611939,41.43582089552237,100.3518089851904,27953003.333179668,0.0
612.0,6.133891202463207,-96.13407462686565,4.29268656716418,38.86546268656719,103.78203915981143,27953003.333179668,0.0
614.0,6.100719280344513,-100.74589552238807,4.052805970149253,36.36101492537314,107.18341339611656,27953003.333179668,0.0
616.0,6.067346103953526,-105.2329104477612,2.5445970149253725,33.762283582089545,110.545611436874,27953003.333179668,0.0
618.0,6.032072868913223,-109.71404477611941,2.198820895522388,30.812328358208955,113.9798491546686,27953003.333179668,0.0
620.0,5.9948320266449295,-114.22570149253733,-0.10089552238805972,27.663194029850747,117.52775572307101,27953003.333179668,0.0
622.0,5.957324003606695,-118.50562686567162,-1.8230298507462688,24.414582089552233,121.00817681161048,27953003.333179668,0.0
624.0,5.9365639909968575,-120.77170149253736,-0.5459253731343285,22.546283582089554,122.8594189278119,27953003.333179668,0.0
626.0,5.894811696137233,-125.15289552238804,0.4122238805970148,18.63473134328358,126.53327782999168,27953003.333179668,0.0
629.0,5.85272746861963,-129.233,0.6886417910447761,14.814850746268652,130.0812143207104,27953003.333179668,0.0
630.0,5.829423163299706,-131.38061194029845,-0.8033880597014926,12.69834328358209,131.99529744778582,27953003.333179668,0.0
632.0,5.806019824366869,-133.44047761194034,-2.4858955223880614,10.490253731343278,133.875263455199,27953003.333179668,0.0
634.0,5.758847580686567,-137.3320895522388,-2.5930298507462695,6.049716417910448,137.48972941033864,27953003.333179668,0.0
