Snapshot,Lookback,X,Y,Z,R,Mass,Mstars
520.0,7.641375389072152,,,,,,
523.0,7.596713167865263,,,,,,
525.0,7.566683618057125,,,,,,
527.0,7.53339063655954,,,,,,
530.0,7.482979561017268,,,,,,
532.0,7.445622694073074,,,,,,
535.0,7.388982983834753,,,,,,
537.0,7.368028485131425,,,,,,
539.0,7.32581407574925,,,,,,
541.0,7.304554308275986,,,,,,
543.0,7.271496275648464,,,,,,
545.0,7.236227198877431,,,,,,
547.0,7.19831221169613,,,,,,
550.0,7.152681385740628,,,,,,
553.0,7.099260464270884,,,,,,
555.0,7.075557727315488,,,,,,
557.0,7.039764478602527,,,,,,
560.0,6.986751233784402,,,,,,
563.0,6.943909723553674,,,,,,
565.0,6.8992999999999975,,,,,,
567.0,6.866292168543732,,,,,,
570.0,6.816364909661479,,,,,,
573.0,6.779399361578653,,,,,,
575.0,6.742137004320504,,,,,,
577.0,6.7130773554740495,,,,,,
580.0,6.66005882533,,,,,,
583.0,6.613862820712693,,,,,,
585.0,6.573229915265312,,,,,,
587.0,6.539376586173443,,,,,,
590.0,6.489295405186351,,,,,,
592.0,6.462779928727577,,,,,,
594.0,6.420803680733952,,,,,,
596.0,6.3912357509248015,,,,,,
598.0,6.360037918593159,,,,,,
600.0,6.323181769898123,,,,,,
602.0,6.296819541234349,,,,,,
604.0,6.257021370782392,,,,,,
608.0,6.198067183682968,,,,,,
610.0,6.166826674452982,,,,,,
612.0,6.133891202463207,,,,,,
614.0,6.100719280344513,,,,,,
616.0,6.067346103953526,,,,,,
618.0,6.032072868913223,,,,,,
620.0,5.9948320266449295,,,,,,
622.0,5.957324003606695,,,,,,
624.0,5.9365639909968575,,,,,,
626.0,5.894811696137233,,,,,,
629.0,5.85272746861963,,,,,,
630.0,5.829423163299706,,,,,,
632.0,5.806019824366869,,,,,,
634.0,5.758847580686567,,,,,,
636.0,5.735113676933862,,,,,,
639.0,5.687351268637958,,,,,,
640.0,5.674282004200253,,,,,,
642.0,5.63487750476342,,,,,,
644.0,5.607096887071627,,,,,,
646.0,5.563197273837341,96.28369565217392,-54.30039130434782,-123.91378260869568,166.05332897789444,,
648.0,5.532228479342441,97.01845833333334,-53.538000000000004,-119.98349999999999,163.32464288534885,,
650.0,5.499580009312712,97.96508333333333,-51.918041666666674,-115.77929166666671,160.30435110078503,,
652.0,5.4667717357004335,99.13600000000001,-49.83604166666667,-111.42149999999998,157.2460753317924,,
654.0,5.432045810452904,100.40625,-47.36625,-106.63445833333334,153.93467569774006,,
656.0,5.395473989249358,100.93225000000002,-46.122375000000005,-101.52533333333332,150.40606993784382,,
658.0,5.377073878453867,101.3625,-44.84300000000001,-99.00691666666665,148.61904522331676,,
660.0,5.338220697323426,102.67045833333331,-41.11866666666668,-93.46887500000001,144.8046903818616,,
662.0,5.297253698952362,103.26629166666669,-38.4855,-87.5575,140.75289166153948,,
664.0,5.276641111204341,103.13391666666666,-38.10566666666667,-84.57825,138.7159939306948,,
666.0,5.235158502612744,103.218125,-36.015708333333336,-78.44229166666666,134.55224151676467,,
668.0,5.214323161439596,103.20500000000003,-34.872625,-75.29341666666667,132.42533969271483,,
670.0,5.170266337889607,103.32054166666667,-31.643375000000002,-68.501375,127.94090779955664,,
672.0,5.147046563163453,103.40629166666666,-29.575208333333332,-64.77783333333333,125.55366102019055,,
