Snapshot,Lookback,X,Y,Z,R,Mass,Mstars
520.0,7.641375389072152,9.911,-62.961,-59.347,87.08835657537693,9255342.300474685,0.0
523.0,7.596713167865263,6.73,-58.017,-54.207,79.68477921159098,9255342.300474685,0.0
525.0,7.566683618057125,2.909,-54.694,-50.575,74.55016124731053,9255342.300474685,0.0
527.0,7.53339063655954,0.039,-50.551,-46.242,68.51078518014518,9255342.300474685,0.0
530.0,7.482979561017268,-4.958,-43.96,-39.013,58.983705656732006,9255342.300474685,0.0
532.0,7.445622694073074,-8.802,-38.649,-33.127,51.65867336662838,9255342.300474685,0.0
535.0,7.388982983834753,-14.574,-29.339,-23.075,40.07036338742138,9255342.300474685,0.0
537.0,7.368028485131425,-16.508,-25.484,-18.98,35.80766286704565,9255342.300474685,0.0
539.0,7.32581407574925,-19.329,-17.236,-10.063,27.784058486837377,9255342.300474685,0.0
541.0,7.304554308275986,-20.486,-12.187,-5.233,24.404578545838483,9255342.300474685,0.0
543.0,7.271496275648464,-20.682,-4.12,2.502,21.236278581710117,9255342.300474685,0.0
545.0,7.236227198877431,-18.853,4.969,10.532,22.159638850847728,9255342.300474685,0.0
547.0,7.19831221169613,-14.683,14.654,17.939,27.425133108154643,9255342.300474685,0.0
550.0,7.152681385740628,-9.194,24.903,25.407,36.745131568685395,9255342.300474685,0.0
553.0,7.099260464270884,-2.081,35.387,32.115,47.8324529477634,9255342.300474685,0.0
555.0,7.075557727315488,0.923,39.629,34.717,52.693260090831345,9255342.300474685,0.0
557.0,7.039764478602527,6.924,45.441,38.195,59.763569856560615,9255342.300474685,0.0
560.0,6.986751233784402,13.21,53.602,42.587,69.72324628845102,9255342.300474685,0.0
563.0,6.943909723553674,17.981,59.781,45.514,77.25677004638494,9255342.300474685,0.0
565.0,6.8992999999999975,25.496,64.841,47.983,84.59769255718503,9255342.300474685,0.0
567.0,6.866292168543732,29.659,68.588,49.684,89.73555527771586,9255342.300474685,0.0
570.0,6.816364909661479,34.242,74.51,51.853,97.0205559301739,9255342.300474685,0.0
573.0,6.779399361578653,38.494,78.051,53.372,102.08974983317376,9255342.300474685,0.0
575.0,6.742137004320504,43.895,80.857,54.494,106.93091933580295,9255342.300474685,0.0
577.0,6.7130773554740495,48.159,82.655,55.396,110.54345354655788,9255342.300474685,0.0
580.0,6.66005882533,54.143,86.345,56.916,116.73197732412486,9255342.300474685,0.0
