index,ID,X,Y,Z,Mass,Rvir,new_ID,Mstars
0,661.0,-159.58553569861752,67.20530403633626,0.993408543993251,33562300.57156257,4.93539010219652,661.0,0.0
1,664.0,-174.07397241900938,62.32608032217959,-2.709208834353742,1092504338.605238,17.25058591799358,664.0,0.0
2,688.0,-23.385048261788064,168.57472880373098,-1.9476225809176846,177440803.02179888,9.319039273612002,688.0,0.0
3,716.0,-58.09800038492112,111.03823139541086,-34.67732541967878,91244584.41102888,7.492028349139302,716.0,0.0
4,717.0,-29.708835675699603,121.64290619980774,-47.505087175779394,87598544.34893718,7.244151315495112,717.0,0.0
5,746.0,-23.93290702759099,151.3162337951544,-63.354947186025115,51512058.02010226,6.020342783467023,746.0,0.0
6,805.0,-26.481993615483134,179.5407654113635,1.4475216121632517,21128357.502670925,4.530618219378369,805.0,0.0
7,821.0,-124.38725701195759,129.73688923642817,15.987771967208058,20193474.629607107,4.5598962788583615,821.0,0.0
8,841.0,-9.121118393600774,153.05475981934242,-92.51022746174704,15612547.40873724,4.162669150245383,841.0,0.0
9,1012.0,-24.574876678719036,56.98822863545479,-10.292085792480755,216425420.82856008,9.437667105024587,1012.0,0.0
10,1037.0,-22.971125019673295,21.475922654876335,-41.48219076663865,48987869.40568702,5.821960757561861,1037.0,0.0
11,1044.0,-26.849635186923418,12.153537703010146,-11.461962490602334,75819012.71976152,5.995205310138389,1044.0,0.0
12,1048.0,-15.886419876152463,31.845132189682644,-11.302671597130939,22156728.948755417,3.7899480612993814,1048.0,0.0
13,1057.0,0.4625652408154969,-0.1757701742989222,0.09317184271660145,5800682887.356469,25.959427399876674,2105.0,15180632572.237999
14,208.0,14.712653742676624,-4.258256058947643,-138.50512803932259,12620921.643504443,3.8212715993520256,208.0,0.0
15,433.0,15.152235747519285,140.68816227884824,-109.53289162193082,390687640.9390852,11.444219739419074,433.0,0.0
16,454.0,42.831105118116284,46.76214113635403,-153.50620359055927,144439431.03121743,8.82685391362059,454.0,0.0
17,457.0,77.94184099069028,-16.406273901217226,-111.04544762569054,14303710.243590733,3.6704135461223237,457.0,0.0
18,463.0,10.14848902653802,71.0605360084799,-109.5576067659523,15051617.39918466,3.8212715993520256,464.0,0.0
19,464.0,9.206943688877917,70.97303818393203,-109.10640334827552,85915750.03456508,7.1684434120423886,464.0,0.0
20,489.0,92.87089889031544,110.04353263884727,-73.25903562522193,46837640.79764027,4.9291742600688755,489.0,0.0
21,493.0,59.904042759634706,-40.605213248965114,-185.8234921365573,44967875.051512636,5.914179086044454,493.0,0.0
22,513.0,19.44450063738518,126.623394702269,-80.83628635509893,1381688160.6728663,18.569159891799657,513.0,0.0
23,577.0,45.83928019164954,-2.082277292613551,-43.68929688906867,38891134.94802637,5.531069882607891,577.0,0.0
24,578.0,50.21482278914481,7.687828053998193,-31.43937542416284,96760390.21924819,7.462276905293858,578.0,0.0
25,586.0,3.3474522390237116,-1.1380358373129094,-31.415393526229916,17949754.591396786,3.692726747244822,586.0,0.0
26,587.0,42.379872136189746,8.45563520936492,-56.38837180413991,13649293.089588933,3.8108876842389003,587.0,0.0
27,600.0,29.313872068339784,14.49026576450053,-30.26304865408944,509324305.81659836,12.827751210443111,600.0,0.0
28,15.0,-181.75401259686467,17.621336025136674,-22.546358157682945,93301327.30319785,7.5825272234428684,15.0,0.0
29,16.0,-67.6112557314234,-143.86418051246508,9.643121422536307,84606915.72656147,7.377127274319891,16.0,0.0
30,40.0,-94.62915730055737,-74.86821789629442,-54.75206930395666,26176726.160072703,4.153924137616841,40.0,0.0
31,66.0,-90.60323809659937,-48.63479110661627,-8.116515392197467,14303710.243590733,3.9514137419310424,66.0,0.0
32,69.0,-84.76731623257746,-147.88776867812086,31.08820385767148,13555804.51656826,3.8723638975628667,69.0,0.0
33,85.0,-146.26870380637996,-115.71356622148215,-28.072206253827787,11405573.05137861,3.7793912081882324,85.0,0.0
34,183.0,-21.344290621121036,3.589104586723204,5.335483824082992,21034868.929650255,4.064371650282593,183.0,16864.668999999998
35,187.0,-25.90565996005658,-36.222865034143275,-10.95926340019996,37956252.07496255,5.37338822280716,187.0,0.0
36,202.0,-30.918400155682086,6.848766594186499,11.703318185867778,37208346.34794008,5.026806731350525,202.0,0.0
37,1070.0,17.14372308629777,-25.464193332725337,-136.09586785928465,77364298.4603633,6.330653106728877,1072.0,0.0
38,1072.0,17.27049869966305,-25.67388176982932,-136.32907264787966,1220977117.9359736,17.64406911074206,1072.0,0.0
39,1095.0,-41.92326483509372,-55.506872368865785,-125.02848715326894,609517953.2371718,13.877221442953529,1095.0,0.0
40,1113.0,33.335583843785926,-81.43377094788498,-73.68697864693647,146776642.49959132,8.158385560597306,1114.0,0.0
41,1114.0,33.77809367646641,-82.01748860373719,-73.45496549465011,18697660.31841926,4.2648610001371825,1114.0,0.0
42,1115.0,44.397917410339545,-139.0151121575292,-14.437759000290914,140793385.25483993,8.379527066917879,1115.0,0.0
43,1145.0,21.901651273187024,-188.11681238802794,-20.754354686632325,56747400.96640248,6.404212074219403,1145.0,0.0
