ID,620,689,720,740,805,850,900,910,999
1036.0,,,673.0,1036.0,,,,,
1071.0,,,,1071.0,,,,,
1168.0,,,,1168.0,,,,,
1169.0,,,,1169.0,,,,,
1171.0,,,,1171.0,,,,,
1192.0,,,375.0,1192.0,,,,,
1195.0,,,330.0,1195.0,,,,,
1197.0,,,,1197.0,,,,,
1198.0,,,,1198.0,,,,,
1203.0,,,,1203.0,,,,,
1212.0,,,803.0,1212.0,,,,,
1218.0,,,,1218.0,,,,,
1223.0,,,,1223.0,,,,,
1250.0,,,,1250.0,,,,,
1267.0,1791.0,,816.0,1267.0,426.0,2800.0,2509.0,,
1294.0,,,,1294.0,,474.0,,,
1380.0,,,,1380.0,,,,,
1460.0,,,,1460.0,,,,,
1510.0,1617.0,,2191.0,1510.0,,,,,
1689.0,,,,1689.0,,,,,
1739.0,,,,1739.0,,,,,
1740.0,,,1569.0,1740.0,,,,,
1756.0,,,,1756.0,,,,,
1757.0,,,,1757.0,,,,,
1758.0,,,,1758.0,,,,,
1763.0,,,,1763.0,,,,,
1769.0,1235.0,2261.0,2469.0,1769.0,2087.0,2791.0,920.0,1193.0,
2034.0,,,,2034.0,356.0,,,,
2035.0,,,,2035.0,,,,,
2070.0,,,,2070.0,,,,,
2073.0,,,,2073.0,,,,,
2082.0,,,2552.0,2082.0,,,,,
2185.0,,,,2185.0,,,,,
2186.0,,,,2186.0,,,,,
2189.0,,,,2189.0,,,,,
2190.0,,,,2190.0,,,,,
2191.0,,,2700.0,2191.0,,,,,
2207.0,817.0,,2715.0,2207.0,393.0,2753.0,,,
2209.0,,,730.0,2209.0,,,,,
2217.0,,274.0,2443.0,2217.0,,,,,1712.0
2218.0,,,2444.0,2218.0,,,,,
2219.0,,,2444.0,2219.0,,,,,
2228.0,,,,2228.0,,,,,
2232.0,,,2729.0,2232.0,,,,,
2233.0,,,2733.0,2233.0,,,,,
2234.0,,,2733.0,2234.0,,,,,
2237.0,,,,2237.0,,,,,
2258.0,,,,2258.0,,,,,
2259.0,,,,2259.0,,,,,
2266.0,,,2776.0,2266.0,395.0,2254.0,,,
2310.0,,,,2310.0,369.0,,,,
2341.0,,,,2341.0,,,,,
2348.0,,,,2348.0,,,,,
2357.0,,,,2357.0,,,,,
2367.0,,,,2367.0,,,,,
2368.0,,,,2368.0,,,,,
2427.0,,,731.0,2427.0,,,,,
2433.0,,,,2433.0,,,,,
2448.0,,,,2448.0,,,,,
2452.0,,,,2452.0,,,,,
2463.0,,,,2463.0,,,,,
2464.0,,,,2464.0,2054.0,,,,
2474.0,,,,2474.0,,,,,
2478.0,,,2966.0,2478.0,,,,,
2479.0,,,,2479.0,,,,,
2481.0,,,,2481.0,,,,,
2482.0,,,,2482.0,,,,,
2483.0,,,,2483.0,,,,,
423.0,,,,423.0,,,,,
447.0,,,,447.0,,,,,
515.0,,,,515.0,,,,,
2522.0,,2255.0,1600.0,2522.0,,,,,
2592.0,,,,2592.0,,,,,
2601.0,,,,2601.0,,,,,
2618.0,,,,2618.0,,,,,
2723.0,,,,2723.0,,,,,
2827.0,,,,2827.0,,,,,
2830.0,,,2980.0,2830.0,,,,,
2842.0,,,,2842.0,,,,,
2850.0,,,,2850.0,,,,,
2851.0,,,,2851.0,,,,,
2852.0,1443.0,,,2852.0,,,,,
2874.0,776.0,,809.0,2874.0,,,,,
2883.0,,,,2883.0,,,,,
2887.0,,,,2887.0,,,,,
2888.0,,,,2888.0,,,,,
2889.0,,,,2889.0,,,,,
2893.0,,,,2893.0,,,,,
2900.0,,,,2900.0,,,,,
2905.0,,,,2905.0,,,,,
2909.0,,,784.0,2909.0,,,,,
324.0,,,324.0,,,,,,
325.0,,,325.0,1176.0,2381.0,,,,
331.0,,,331.0,1195.0,,,,,
374.0,,,374.0,,,,,,
412.0,,,412.0,,,,,,
443.0,,,443.0,,,,,,
491.0,,,491.0,,,,,,
492.0,,,492.0,,,,,,
494.0,,,494.0,,,,,,
524.0,,,524.0,,,,,,
552.0,,,552.0,,,,,,
563.0,,,563.0,,,,,,
574.0,,,574.0,,,,,,
603.0,,,603.0,,,,,,
645.0,,,645.0,1169.0,,,,,
720.0,,,720.0,,,,,,
732.0,,,732.0,,,,,,
744.0,,,744.0,,,,,,
754.0,,,754.0,,,,,,
757.0,,,757.0,,,,,,
767.0,,,767.0,,,,,,
769.0,,,769.0,,,,,,
770.0,,,770.0,,,,,,
773.0,,,773.0,,,,,,
784.0,,,784.0,,,,,,
802.0,1893.0,,802.0,,,,,,
803.0,,,803.0,,,,,,
816.0,1791.0,,816.0,1267.0,426.0,2800.0,2509.0,1632.0,
817.0,1791.0,1455.0,817.0,1267.0,426.0,2800.0,2508.0,1632.0,438.0
2035.0,,333.0,2035.0,1764.0,2049.0,134.0,855.0,1549.0,1663.0
2095.0,,,2095.0,,,,,,
2119.0,,,2119.0,,,,,,
2191.0,1617.0,,2191.0,,,,,,
2279.0,,,2279.0,,,,,,
2282.0,,,2282.0,,,,,,
2414.0,,,2414.0,,,,,,
2416.0,,,2416.0,,,,,,
2420.0,,,2420.0,2463.0,,,,,
2429.0,,,2429.0,,,,,,
2430.0,,,2430.0,,,,,,
2443.0,,,2443.0,,,,,,
2444.0,,,2444.0,,,,,,
2447.0,,,2447.0,,,,,,
2449.0,,,2449.0,,,,,,
2459.0,,,2459.0,,,,,,
2463.0,,,2463.0,,,,,,
23.0,2034.0,,23.0,,,,,,
2480.0,,,2480.0,2448.0,,,,,
2503.0,1218.0,,2503.0,,,,,,1647.0
2522.0,,,2522.0,,,,,,
2547.0,,,2547.0,,,,,,
2579.0,,,2579.0,,,,,,
2593.0,,,2593.0,,,,,,
2681.0,,,2681.0,2228.0,,,,,
2682.0,,,2682.0,,,,,,
2683.0,,,2683.0,,,,,,
2690.0,,,2690.0,,,,,,
2693.0,,,2693.0,,,,,,
2700.0,,,2700.0,,,,,,
2705.0,,,2705.0,,,,,,
2713.0,,,2713.0,,,,,,
2716.0,817.0,2945.0,2716.0,2207.0,393.0,2753.0,2473.0,1582.0,394.0
2724.0,,,2724.0,,,,,,
2726.0,,,2726.0,,,,,,
2729.0,,,2729.0,,,,,,
2734.0,,,2734.0,2234.0,,,,,
2736.0,,2287.0,2736.0,,,,,,
2737.0,,,2737.0,,,,,,
2763.0,,,2763.0,,,,,,
2764.0,,2025.0,2764.0,2259.0,,,,,
2765.0,,,2765.0,,,,,,
2783.0,,,2783.0,,,,,,
2800.0,,,2800.0,,,,,,
2804.0,,,2804.0,,,,,,
2805.0,,,2805.0,2189.0,,,,,
2814.0,,,2814.0,,,,,,
2820.0,,,2820.0,,,,,,
2885.0,,,2885.0,,,,,,
2890.0,,,2890.0,,,,,,
2902.0,,,2902.0,,,,,,
2942.0,,,2942.0,,,,,,
2958.0,,,2958.0,,,,,,
2959.0,,,2959.0,,,,,,
2963.0,,,2963.0,2433.0,,,,,
2966.0,,,2966.0,2478.0,,141.0,898.0,1185.0,
2967.0,,,2967.0,,,,,,
2980.0,,,2980.0,,,,,,
2985.0,,,2985.0,,,,,,
1294.0,,,1294.0,2851.0,,,,,
1330.0,,,1330.0,,,,,,
1366.0,1084.0,,1366.0,,,,,,
1369.0,,,1369.0,,,,,,
1450.0,,,1450.0,,,,,,
1470.0,,,1470.0,,,,,,
1556.0,,,1556.0,,,,,,
1563.0,,,1563.0,2201.0,2374.0,2403.0,,,1688.0
1567.0,,,1567.0,,,,,,
1568.0,,,1568.0,,,,,,
1569.0,,,1569.0,,,,,,
1574.0,,,1574.0,,,,,,
1581.0,,,1581.0,,,,,,
1598.0,,,1598.0,,,,,,
1600.0,,,1600.0,,,,,,
1603.0,,,1603.0,,,,,,
1604.0,,,1604.0,,,,,,
1607.0,,,1607.0,,,,,,
1609.0,,,1609.0,,,,,,
1611.0,,,1611.0,,,,,,
1616.0,1571.0,,1616.0,,,,,,
1622.0,,,1622.0,,,,,,
1624.0,,,1624.0,,,,,,
1073.0,,1073.0,,1223.0,,,,,
1082.0,1219.0,1082.0,,,,,,,
271.0,,271.0,2444.0,,,,,,
273.0,,273.0,2443.0,2217.0,,,,,1712.0
319.0,,319.0,,2464.0,2054.0,1882.0,,,
325.0,1505.0,325.0,,,,,,,
598.0,,598.0,,,,,,,
18.0,1818.0,18.0,2028.0,1302.0,,,2463.0,1573.0,424.0
20.0,2034.0,20.0,23.0,,,,,,
242.0,2036.0,242.0,323.0,1147.0,,515.0,2507.0,1598.0,418.0
2025.0,,2025.0,,2259.0,,,,,
2255.0,,2255.0,1600.0,,,,,,
2286.0,,2286.0,2736.0,,,,,,
2287.0,,2287.0,2737.0,,,,,,
2303.0,1827.0,2303.0,2721.0,2241.0,,1710.0,1399.0,2005.0,289.0
2476.0,340.0,2476.0,2945.0,2898.0,348.0,1703.0,2495.0,1602.0,1681.0
2512.0,,2512.0,,2552.0,,,,,1659.0
2605.0,,2605.0,1562.0,2201.0,2374.0,2403.0,,,1688.0
508.0,508.0,,,,,,,,
772.0,772.0,,,,,,,,
776.0,776.0,,,,,,,,
777.0,777.0,,,,,,,,
780.0,780.0,,,,,,,,
790.0,790.0,,,,,,,,
791.0,791.0,,,,,,,,
792.0,792.0,,,,,,,,
798.0,798.0,,,,,,,,
799.0,799.0,,,,,,,,
800.0,800.0,,,,,,,,
802.0,802.0,,,,,,,,
803.0,803.0,,,,,,,,
814.0,814.0,,,,,,,,
815.0,815.0,,,,,,,,
817.0,817.0,,2715.0,2207.0,,,,,
821.0,821.0,,,,,,,,
828.0,828.0,,,,,,,,
892.0,892.0,,,,,,,,
1080.0,1080.0,,,,,,,,
1081.0,1081.0,,,,,,,,
1082.0,1082.0,,,,,,,,
1084.0,1084.0,,,,,,,,
1088.0,1088.0,,,,,,,,
1105.0,1105.0,,,,,,,,
1106.0,1106.0,,,,,,,,
1125.0,1125.0,,2036.0,1764.0,2049.0,134.0,855.0,1549.0,1663.0
1218.0,1218.0,,,,,,,,
1219.0,1219.0,,,,,,,,
1220.0,1220.0,,,,,,,,
1221.0,1221.0,,,,,,,,
1222.0,1222.0,,,,,,,,
1228.0,1228.0,,,,,,,,
1234.0,1234.0,2261.0,2469.0,1769.0,2087.0,2791.0,,,
1235.0,1235.0,,2469.0,1769.0,,,,,
1429.0,1429.0,,,,,,,,
1431.0,1431.0,,,,,,,,
1436.0,1436.0,,,,,,,,
1439.0,1439.0,,2803.0,2600.0,97.0,2719.0,,,
1447.0,1447.0,,,,,,,,
1455.0,1455.0,,,,,,,,
62.0,62.0,,1562.0,2201.0,2374.0,2403.0,,,1688.0
84.0,84.0,,2675.0,2205.0,,2775.0,,,
87.0,87.0,,,,,,,,
111.0,111.0,,,,,,,,
191.0,191.0,,,,,,,,
338.0,338.0,,,,,,,,
341.0,341.0,,,,,,,,
345.0,345.0,,,,,,,,
346.0,346.0,,,,,,,,
353.0,353.0,,,,,,,,
357.0,357.0,,,,,,,,
363.0,363.0,,,,,,,,
367.0,367.0,,,,,,,,
368.0,368.0,,,,,,,,
374.0,374.0,,,,,,,,
1504.0,1504.0,,,,,,,,
1505.0,1505.0,,,,,,,,
1506.0,1506.0,,,,,,,,
1544.0,1544.0,,,,,,,,
1570.0,1570.0,,,,,,,,
1571.0,1571.0,,,,,,,,
1574.0,1574.0,,,,,,,,
1593.0,1593.0,,,,,,,,
1617.0,1617.0,,,,,,,,
1735.0,1735.0,,,,,,,,
1779.0,1779.0,,,,,,,,
1782.0,1782.0,,,,,,,,
1784.0,1784.0,,,,,,,,
1794.0,1794.0,,,,,,,,
1795.0,1795.0,,,,,,,,
1796.0,1796.0,,,,,,,,
1798.0,1798.0,,,,,,,,
1811.0,1811.0,,,,,,,,
1812.0,1812.0,,,,,,,,
1813.0,1813.0,,,,,,,,
1817.0,1817.0,,,,,,,,
1819.0,1819.0,,,,,,,,
1821.0,1821.0,,,,,,,,
1822.0,1822.0,,,,,,,,
1823.0,1823.0,,,,,,,,
1827.0,1827.0,,,2241.0,,,,,
1828.0,1828.0,,,,,,,,
1839.0,1839.0,,,,,,,,
1847.0,1847.0,,2966.0,2478.0,,,,,
1893.0,1893.0,,,,,,,,
1894.0,1894.0,,,,,,,,
1918.0,1918.0,,,,,,,,
2007.0,2007.0,,,,,,,,
2010.0,2010.0,,,,,,,,
2011.0,2011.0,,,,,,,,
2014.0,2014.0,,,,,,,,
2015.0,2015.0,,,,,,,,
2018.0,2018.0,,,,,,,,
2019.0,2019.0,,,,,,,,
2020.0,2020.0,,,,,,,,
2027.0,2027.0,,,,,,,,
2028.0,2028.0,,,,,,,,
2029.0,2029.0,,,,,,,,
2030.0,2030.0,,,,,,,,
2031.0,2031.0,,,,,,,,
2034.0,2034.0,,,,,,,,
2035.0,2035.0,,,,,,,,
2036.0,2036.0,,323.0,1147.0,,515.0,2507.0,1598.0,418.0
2050.0,2050.0,,,,,,,,
2055.0,2055.0,,,,,,,,
2057.0,2057.0,,,,,,,,
2059.0,2059.0,,,,,,,,
2448.0,2448.0,,,,,,,,
2504.0,2504.0,,,,,,,,
2520.0,2520.0,,,,,,913.0,1178.0,1657.0
2535.0,2535.0,,,,,,,,
2579.0,2579.0,,,,,,,,
2594.0,2594.0,,,,,,,,
2595.0,2595.0,,,,,,,,
2599.0,2599.0,,,,,,,,
2909.0,2909.0,,,,,,,,
2932.0,2932.0,,,,,,,,
2939.0,2939.0,,,,,,,,
2944.0,2944.0,,,,,,,,
