index,ID,X,Y,Z,Mass,Rvir,new_ID,Mstars
0,112.0,-104.67649347870105,54.49042748095583,110.2626540711709,2150231.108046789,2.880231011220114,112.0,0.0
1,134.0,-46.94654776380534,117.04185884870391,-5.927462246025486,130229213.64636172,11.091050869752129,134.0,0.0
2,136.0,-46.01180256973568,115.68507273591393,46.794840441674324,1869766.1032704983,2.4292809365490657,136.0,0.0
3,140.0,-23.49232423108827,133.49590012583874,-69.97503961356107,116303739.12349802,11.139399691235978,140.0,0.0
4,141.0,-125.80682919608812,43.917353094309156,82.30149848642854,104426436.0640859,10.503674531721913,141.0,0.0
5,163.0,13.00658897942998,168.79806571451576,14.902453310326996,49829269.420015976,7.617595676698768,163.0,0.0
6,221.0,-100.69791039767127,1.6996430212842983,-165.36923082837782,1028371.3567987741,2.122172344193034,221.0,0.0
7,236.0,19.44585917802717,141.0275000879252,109.77553349928539,12714408.787953664,4.647047226146793,236.0,0.0
8,440.0,-89.72422699326425,22.341784168561585,-50.22472229393354,36553926.33679537,7.44201198577908,440.0,0.0
9,441.0,-40.435545749163175,21.83596539942843,-68.5272102978179,5048368.657401777,3.5036295918074756,441.0,0.0
10,444.0,-44.93253952653647,17.6352096379783,-4.252595259778141,331976965.65353405,14.490842763305764,444.0,0.0
11,447.0,-34.22725643806696,9.790341113743697,-58.831244013487826,34777649.16368841,6.482297326755582,447.0,0.0
12,452.0,-9.029997678792368,62.28599374809938,-20.0731739089345,107885498.98013625,10.449250374617531,452.0,0.0
13,469.0,-8.977614431483238,83.248539500033,-16.291834900227492,1776277.8873926892,2.7283513880871832,469.0,0.0
14,473.0,-37.51492120741358,1.1935056852449097,-63.871527687058006,1402324.5774528738,2.2071482176902406,473.0,0.0
15,474.0,-119.26776295550322,17.529870010395143,-87.83086834138697,234188209.70248717,14.157020400907346,474.0,0.0
16,480.0,-23.762573006241624,6.335707900144179,-52.54442359423376,814704836.7314836,18.539648816097525,480.0,214345351.991
17,487.0,-53.34086493796821,62.370117283090714,51.5028419465469,2804649.1549057476,3.102634836569733,487.0,0.0
18,489.0,-82.81136426442848,30.711774359813152,67.2245197285318,17295336.008823533,5.901016610240453,489.0,0.0
19,492.0,-59.17779428122779,20.933006913161922,47.21624013807103,1215347.967125824,2.4292809365490657,492.0,0.0
20,496.0,-12.010084156033969,74.69720007331587,68.41660683510241,1215347.967125824,2.122172344193034,496.0,0.0
21,505.0,-4.772661799142512,43.4212659976107,35.18126561095784,3272090.770009088,3.060702153734932,505.0,0.0
22,506.0,26.00721258737349,64.0883767694647,88.46170092310042,1028371.3567987741,1.9281215340650413,506.0,0.0
23,509.0,-5.20775515310542,13.745229143593868,71.6808589937213,54129726.636109464,8.359628197229418,509.0,0.0
24,510.0,-46.403434235260306,33.9016700644519,-79.63111341298263,2337207.5398024074,2.4949688366047504,510.0,0.0
25,515.0,-49.50999263785405,50.535484494951525,-115.92361460405111,1013008840.1085806,23.044604653032355,515.0,4643953.476
26,519.0,-39.79199007152139,50.12618590900151,-64.09822539632042,5328833.305035205,3.333275604503899,519.0,0.0
27,521.0,-65.82831154901929,43.70261997468958,-77.30039929782764,1869766.1032704983,2.4292809365490657,521.0,0.0
28,1438.0,-67.27647325206516,0.3000939114440655,-184.34617818603317,25522306.148927998,6.789708034041226,1438.0,0.0
29,1442.0,33.30200627813103,84.50898219599073,-147.32076261742301,149581282.54735407,12.329865241621222,1442.0,0.0
30,1499.0,-16.780259798563545,4.393313806774302,-171.77966044496154,4580926.863727005,3.437507428709081,1499.0,0.0
