index,ID,X,Y,Z,Mass,Rvir,new_ID,Mstars
0,275.0,-179.03885459970942,58.186398802418,-2.9218527567733155,1111108498.922065,17.260859416076933,276.0,0.0
1,276.0,-178.90403386733152,57.747764054424735,-2.172411013935317,76005989.86580287,5.7844602873001145,276.0,0.0
2,278.0,-164.8740998346282,62.17229834790103,0.41325228960998217,26176726.160072703,4.671021050210463,278.0,0.0
3,300.0,-25.814124645487848,172.57066154432897,-2.9658214802555243,175197088.69787437,9.27497916834569,300.0,0.0
4,319.0,-63.20104744043035,115.51614583248805,-36.59555834885181,93581795.87940277,7.4872451584251,319.0,0.0
5,330.0,-32.706728263437064,119.93240935884565,-51.72998473880209,85822264.3186873,7.251311049651751,330.0,0.0
6,360.0,-26.052446387875747,150.94774301973024,-66.18024903258157,50109732.28193508,6.052397356827825,360.0,0.0
7,393.0,-2.6666036691156307,126.19542327631548,-93.32901697276392,29448814.787224613,4.478840073051616,393.0,0.0
8,418.0,-118.37395758359399,127.95011837596289,13.82934076829859,23185100.394839905,4.698178873159814,418.0,0.0
9,436.0,-28.434131958568834,183.3484373954886,0.5953428756911059,19913008.910545092,4.3878740815740676,436.0,0.0
10,454.0,-7.24499041850094,153.1667560016611,-89.69444537814549,16079988.84526915,4.107183273277369,454.0,0.0
11,493.0,-11.296707511208744,149.95603322676365,-10.406301574082482,10564178.751335463,3.6411740096796033,493.0,0.0
12,658.0,-12.475120294951253,28.90667334187969,-47.541071509178344,48800897.973931484,5.923583494524678,658.0,0.0
13,664.0,-6.72143230152649,-1.5678258887554588,-44.28705611113497,18230218.88188735,4.080512810840483,664.0,0.0
14,667.0,-23.704454238424848,50.264077979906894,-1.4119358854683814,219977992.31763145,9.443373612330674,667.0,0.0
15,672.0,-18.974640842463685,3.484160460277937,-19.78547990078466,71612041.2195458,6.044251528200068,672.0,0.0
16,673.0,-25.32366926430604,25.277219906693276,-18.633299292184994,21876263.2296934,3.893063861336557,673.0,0.0
17,675.0,0.0016890777480529828,-0.07220646757325695,0.019261132077501242,3099409607.0683455,20.866338822989523,2131.0,28327838093.538998
18,678.0,6.521824512403547,69.45809994546578,-110.2557403466268,86196218.61077,7.194189664728008,678.0,0.0
19,679.0,7.229253477152215,70.15717081414698,-110.60659297643426,12153480.206972534,3.629900951096854,679.0,0.0
20,684.0,38.30603508361324,2.932311520120347,-92.0778600556487,81708778.53434935,5.8461421368323325,684.0,0.0
21,711.0,60.00905718695155,-34.485777609082874,-184.06141394686847,45528803.632493764,5.885117693080469,711.0,0.0
22,921.0,19.178027141570983,126.0984468147376,-85.78775824006354,192860368.99867824,8.730754615525269,922.0,0.0
23,922.0,18.58190760043069,126.25125034975126,-85.67442309043747,1428720481.4738219,18.539710101616155,922.0,0.0
24,941.0,14.908840233946487,134.20540207098122,-111.67420189389661,405832738.33986175,11.23544376438087,941.0,0.0
25,966.0,40.75085617286457,48.20003231087044,-151.06783639755102,144719899.60742235,8.785410351002765,966.0,0.0
26,969.0,73.84356147995337,-13.519062326500851,-113.05198417292934,11873014.487910517,3.4264761418034344,969.0,0.0
27,997.0,21.254158975419088,-25.223792664332972,-142.38805887293623,1194452774.6271238,17.46654225316526,997.0,0.0
28,1051.0,62.41549095511578,2.5314038280421407,-29.241250272544036,97040858.79545312,7.558330712549495,1051.0,0.0
29,1052.0,53.631713374619835,-10.750479003971448,-41.85744204957396,38704157.801985025,5.53324568046534,1052.0,0.0
30,1064.0,30.006799020924444,8.721535409547682,-56.162291721514734,13742780.234038152,3.7713250768779365,1064.0,0.0
31,1068.0,27.5552327786283,28.21056511230841,-28.992479993786517,517177288.80747676,13.010512474005528,1068.0,0.0
32,15.0,-187.3990208946743,19.47815091788229,-19.285972843933436,90777144.40306841,7.4978615708345115,15.0,0.0
33,16.0,-68.95875741414636,-146.29133160865211,10.917648718502573,86102727.18060642,7.307547290716403,16.0,0.0
34,38.0,-102.46562525730204,-77.53668320302283,-50.60052692830575,28046491.90620034,4.9841771285326955,38.0,0.0
35,90.0,-154.97061265957126,-113.8392019746192,-30.502757516143955,10657666.61007041,3.7073916521432646,90.0,0.0
36,190.0,-38.50102118017983,4.566480186835516,1.0705292368494126,21689286.083652057,4.508355369632532,190.0,0.0
37,209.0,-21.80713905778669,-2.8114147117223016,-6.855104202641888,604971713.1597497,11.598900078273626,209.0,307438.22599999997
38,214.0,-44.147793032297045,-2.5246770311074562,16.277540818884997,36834392.05585739,5.180285077546665,214.0,0.0
39,1115.0,-39.403444589847936,-46.64601760612587,-123.94101781547117,612768376.1496689,13.774564705703662,1115.0,0.0
40,1135.0,35.554840276643546,-75.67288748324009,-75.94058307054581,144813385.32330012,8.31039934136633,1135.0,0.0
41,1167.0,21.829180718745352,-185.9521789628461,-18.88148084566693,58056235.27440608,6.456032066115139,1167.0,0.0
42,1170.0,-23.459975344286725,-152.64235188942422,-111.2719126427148,52540429.466186754,6.2796694295770354,1170.0,0.0
43,1187.0,-58.80976977390781,-57.942514113844695,-110.65185988298964,42817643.586322986,5.744101978445347,1187.0,0.0
44,1220.0,-6.381682354103699,-67.31785691497095,-107.12125706812286,19819520.33752442,3.629900951096854,1220.0,0.0
45,1273.0,-35.642228575592796,-106.64700095362224,-106.49596036071848,10096737.314803554,3.321784727046061,1273.0,0.0
46,1398.0,-22.79665341653929,-45.71366793694127,-19.416509323178843,38236717.794024564,5.4989679910885405,1398.0,0.0
47,1401.0,18.317752257153256,-36.58690751243342,-20.76962021197687,70126498.33710429,6.048433187675022,1402.0,14828317.704
48,1402.0,17.81889593726045,-36.49383742181747,-20.69260811140373,453098567.71622264,12.61255908259251,1402.0,15199367.275999999
49,1418.0,-2.206289251346076,-1.6053073630575387,0.1028256443318461,260887775.87146378,8.881610154089657,1419.0,2332576811.2200007
50,1477.0,-19.710974197342154,140.89829213218766,44.51472320604506,144626402.46297297,8.458754310572361,1477.0,0.0
51,1478.0,-19.93889756668113,136.2083899727944,46.80685535656404,13555804.51656826,3.951177806805548,1478.0,0.0
52,1526.0,-13.799604023714299,49.59214460547478,121.74909391247978,185854746.02223033,9.45838689715162,1526.0,0.0
53,1560.0,-18.070861000133927,69.87627677869745,101.11804349536912,49174846.55172836,5.383218730684997,1560.0,0.0
54,1610.0,-97.16260477341498,170.368984549432,39.035739502567054,18697660.31841926,4.456445402026673,1610.0,0.0
55,1663.0,-57.5470567358916,152.2555844264071,94.18692310340018,10564178.751335463,3.674581358203533,1663.0,0.0
56,1813.0,-41.63322249687365,71.09072117088813,20.967426999002797,21221844.647120148,4.486255240474936,1813.0,0.0
57,1817.0,6.865748814777321,45.62028320261768,38.255630944772385,46931129.37066094,5.043447606308139,1817.0,0.0
