Snapshot,Lookback,X,Y,Z,R,Mass,Mstars
520.0,7.641375389072152,1.9489999999999998,-2.5665,-0.30200000000000005,3.2367772938526365,2237325.573815713,3328133.553
523.0,7.596713167865263,-0.706,-2.038,-1.5695000000000001,2.667435144478681,2237325.573815713,3328133.553
525.0,7.566683618057125,-2.451,-0.8785,-0.519,2.654905695123652,2237325.573815713,3328133.553
527.0,7.53339063655954,-3.815,-1.048,-0.02250000000000002,3.95639169572478,2237325.573815713,3328133.553
530.0,7.482979561017268,-2.5845,-1.3904999999999998,-0.39149999999999996,2.960811164191327,2237325.573815713,3328133.553
532.0,7.445622694073074,0.35450000000000004,-3.115,0.841,3.245947665936714,2237325.573815713,3328133.553
535.0,7.388982983834753,0.6040000000000001,-3.3465,0.39,3.422861120466327,2237325.573815713,3328133.553
537.0,7.368028485131425,-0.0515,-0.7515,-0.008999999999999998,0.7533163346164744,2237325.573815713,3328133.553
539.0,7.32581407574925,-0.644,1.089,-0.3095,1.3024773510506815,2237325.573815713,3328133.553
541.0,7.304554308275986,-0.948,2.8795,-0.3085,3.0471948575698273,2237325.573815713,3328133.553
543.0,7.271496275648464,1.046,1.859,-1.017,2.363109392304977,2237325.573815713,3328133.553
545.0,7.236227198877431,1.9475000000000002,2.616,-1.266,3.498423680745373,2237325.573815713,3328133.553
547.0,7.19831221169613,1.3255,1.96,-0.5645,2.432531705857089,2237325.573815713,3328133.553
550.0,7.152681385740628,3.335,3.144,-0.011500000000000002,4.583349566637919,2237325.573815713,3328133.553
553.0,7.099260464270884,1.4300000000000002,0.5505,0.845,1.7498500650055708,2237325.573815713,3328133.553
555.0,7.075557727315488,0.903,-1.54,1.8569999999999998,2.575938275658017,2237325.573815713,3328133.553
557.0,7.039764478602527,-1.3860000000000001,1.1335,1.299,2.2120622165752932,2237325.573815713,3328133.553
560.0,6.986751233784402,-2.5220000000000002,-1.917,2.0305,3.7627520845785205,2237325.573815713,3328133.553
563.0,6.943909723553674,-2.4445,1.284,1.0514999999999999,2.954638471962348,2237325.573815713,3328133.553
565.0,6.8992999999999975,-0.4545,1.5925,1.0405,1.955828916342122,2237325.573815713,3328133.553
567.0,6.866292168543732,1.605,1.176,0.9095,2.1877365586377167,2237325.573815713,3328133.553
570.0,6.816364909661479,0.8534999999999999,-0.782,-0.07050000000000001,1.159722596140991,2237325.573815713,3328133.553
573.0,6.779399361578653,0.648,-1.729,-0.494,1.9113819607812563,2237325.573815713,3328133.553
575.0,6.742137004320504,0.1275,-0.6265,0.491,0.8061262308100388,2237325.573815713,3328133.553
577.0,6.7130773554740495,-0.17600000000000002,0.336,0.5505,0.66852243791813,2237325.573815713,3328133.553
580.0,6.66005882533,-1.4375,-1.6135000000000002,-0.34750000000000003,2.188731310599819,2237325.573815713,3328133.553
583.0,6.613862820712693,-0.45849999999999996,-2.092,-1.4740000000000002,2.5998773528764776,2237325.573815713,3328133.553
585.0,6.573229915265312,0.8065,1.06,-0.306,1.3666302535799506,2237325.573815713,3328133.553
587.0,6.539376586173443,-0.3015,2.002,0.911,2.2200962253920435,2237325.573815713,3328133.553
