Snapshot,Lookback,X,Y,Z,R,Mass,Mstars
520.0,7.641375389072152,,,,,5422321.520913014,0.0
523.0,7.596713167865263,,,,,5422321.520913014,0.0
525.0,7.566683618057125,,,,,5422321.520913014,0.0
527.0,7.53339063655954,,,,,5422321.520913014,0.0
530.0,7.482979561017268,,,,,5422321.520913014,0.0
532.0,7.445622694073074,,,,,5422321.520913014,0.0
535.0,7.388982983834753,,,,,5422321.520913014,0.0
537.0,7.368028485131425,,,,,5422321.520913014,0.0
539.0,7.32581407574925,,,,,5422321.520913014,0.0
541.0,7.304554308275986,,,,,5422321.520913014,0.0
543.0,7.271496275648464,,,,,5422321.520913014,0.0
545.0,7.236227198877431,,,,,5422321.520913014,0.0
547.0,7.19831221169613,,,,,5422321.520913014,0.0
550.0,7.152681385740628,,,,,5422321.520913014,0.0
553.0,7.099260464270884,,,,,5422321.520913014,0.0
555.0,7.075557727315488,,,,,5422321.520913014,0.0
557.0,7.039764478602527,,,,,5422321.520913014,0.0
560.0,6.986751233784402,,,,,5422321.520913014,0.0
563.0,6.943909723553674,,,,,5422321.520913014,0.0
565.0,6.8992999999999975,,,,,5422321.520913014,0.0
567.0,6.866292168543732,,,,,5422321.520913014,0.0
570.0,6.816364909661479,,,,,5422321.520913014,0.0
573.0,6.779399361578653,-119.276,3.471,61.584,134.28105254651527,5422321.520913014,0.0
575.0,6.742137004320504,-112.717,5.216,61.951,128.72550309087939,5422321.520913014,0.0
577.0,6.7130773554740495,-107.511,6.606,62.113,124.33937078013544,5422321.520913014,0.0
580.0,6.66005882533,-97.934,7.066,62.048,116.15055323157097,5422321.520913014,0.0
583.0,6.613862820712693,-89.463,5.503,61.731,108.83302687603612,5422321.520913014,0.0
585.0,6.573229915265312,-81.546,5.357,60.994,101.97409279321882,5422321.520913014,0.0
587.0,6.539376586173443,-74.747,5.448,60.383,96.24396813307315,5422321.520913014,0.0
590.0,6.489295405186351,-64.191,5.422,59.325,87.57475772161749,5422321.520913014,0.0
592.0,6.462779928727577,-58.359,5.346,58.666,82.92196423746847,5422321.520913014,0.0
594.0,6.420803680733952,-48.828,5.348,57.295,75.46848158668624,5422321.520913014,0.0
596.0,6.3912357509248015,-41.794,5.874,56.078,70.18535741876649,5422321.520913014,0.0
598.0,6.360037918593159,-34.285,5.458,54.526,64.64004691365872,5422321.520913014,0.0
600.0,6.323181769898123,-22.271,7.757,51.409,56.56017831478256,5422321.520913014,0.0
602.0,6.296819541234349,-15.631,7.173,49.19,52.1098473419372,5422321.520913014,0.0
604.0,6.257021370782392,-5.207,6.219,45.169,45.89147383774027,5422321.520913014,0.0
608.0,6.198067183682968,10.219,4.123,37.365,38.956004864462166,5422321.520913014,0.0
610.0,6.166826674452982,18.131,2.948,32.156,37.03285299568479,5422321.520913014,0.0
612.0,6.133891202463207,26.034,1.659,25.899,36.75975568471586,5422321.520913014,0.0
614.0,6.100719280344513,33.363,0.051,18.84,38.31498362259861,5422321.520913014,0.0
616.0,6.067346103953526,39.906,-1.219,11.223,41.472045114751694,5422321.520913014,0.0
618.0,6.032072868913223,45.934,-3.045,2.91,46.126700304704215,5422321.520913014,0.0
620.0,5.9948320266449295,51.428,-4.133,-6.023,51.944175823666704,5422321.520913014,0.0
622.0,5.957324003606695,56.177,-5.368,-14.88,58.36167537862497,5422321.520913014,0.0
624.0,5.9365639909968575,58.472,-7.081,-19.715,62.111163006338884,5422321.520913014,0.0
626.0,5.894811696137233,62.576,-9.856,-29.259,69.77811686338346,5422321.520913014,0.0
629.0,5.85272746861963,66.094,-12.313,-38.708,77.5779354520343,5422321.520913014,0.0
630.0,5.829423163299706,67.913,-12.763,-43.866,81.84922537202169,5422321.520913014,0.0
632.0,5.806019824366869,69.699,-12.991,-48.929,86.14385481855336,5422321.520913014,0.0
634.0,5.758847580686567,72.542,-15.189,-58.893,94.66484529116393,5422321.520913014,0.0
636.0,5.735113676933862,73.983,-15.304,-63.787,98.87607432538977,5422321.520913014,0.0
639.0,5.687351268637958,76.689,-15.35,-73.367,107.23591707072775,5422321.520913014,0.0
640.0,5.674282004200253,77.284,-15.899,-75.901,109.48313412576387,5422321.520913014,0.0
642.0,5.63487750476342,78.924,-17.59,-83.383,116.15132614395756,5422321.520913014,0.0
644.0,5.607096887071627,80.002,-18.247,-88.61,120.76839451197486,5422321.520913014,0.0
646.0,5.563197273837341,81.582,-19.365,-96.58,127.89965734512347,5422321.520913014,0.0
648.0,5.532228479342441,82.456,-20.608,-102.087,132.83612900487577,5422321.520913014,0.0
650.0,5.499580009312712,83.35,-21.199,-107.872,137.96009743762866,5422321.520913014,0.0
652.0,5.4667717357004335,84.293,-21.393,-113.584,143.0534702619968,5422321.520913014,0.0
654.0,5.432045810452904,85.336,-21.328,-119.406,148.30680805681175,5422321.520913014,0.0
656.0,5.395473989249358,86.01,-22.388,-125.47,153.7584584470071,5422321.520913014,0.0
658.0,5.377073878453867,86.364,-22.349,-128.549,156.4706480398161,5422321.520913014,0.0
660.0,5.338220697323426,87.368,-21.442,-134.857,162.10902885712443,5422321.520913014,0.0
662.0,5.297253698952362,87.963,-21.603,-141.434,167.95164582105173,5422321.520913014,0.0
664.0,5.276641111204341,87.47800000000001,-22.349,-144.76,170.60872159710945,5422321.520913014,0.0
666.0,5.235158502612744,,,,,5422321.520913014,0.0
668.0,5.214323161439596,,,,,5422321.520913014,0.0
670.0,5.170266337889607,,,,,5422321.520913014,0.0
672.0,5.147046563163453,,,,,5422321.520913014,0.0
674.0,5.100322315894825,,,,,5422321.520913014,0.0
676.0,5.076783952863184,,,,,5422321.520913014,0.0
679.0,5.024693916499314,,,,,5422321.520913014,0.0
681.0,4.9984422681030605,,,,,5422321.520913014,0.0
682.0,4.972098961617661,,,,,5422321.520913014,0.0
684.0,4.945595796763422,,,,,5422321.520913014,0.0
687.0,4.892248159980066,,,,,5422321.520913014,0.0
689.0,4.862669314823597,,,,,,
690.0,4.8487228759760965,,,,,,
692.0,4.806664730570148,,,,,,
694.0,4.778461168590125,,,,,,
698.0,4.720187077902779,,,,,,
704.0,4.622237616993765,,,,,,
706.0,4.577088592204344,,,,,,
708.0,4.5521323230353365,,,,,,
711.0,4.501814915026364,,,,,,
712.0,4.48942163564651,,,,,,
714.0,4.451988877090199,,,,,,
716.0,4.425636673797183,,,,,,
718.0,4.384017668022734,,,,,,
720.0,4.356077168016793,,,,,,
722.0,4.328017673411098,,,,,,
724.0,4.282832647088027,,,,,,
726.0,4.251573740401522,,,,,,
728.0,4.218546832503941,,,,,,
731.0,4.1837560100917885,,,,,,
732.0,4.166252624258076,,,,,,
734.0,4.129379642199092,,,,,,
736.0,4.090517576788267,,,,,,
739.0,4.051387253346471,,,,,,
740.0,4.031717654255528,,,,,,
742.0,3.9921703326700086,,,,,,
744.0,3.9703123977296446,,,,,,
746.0,3.9263621640915054,,,,,,
748.0,3.904236747925157,,,,,,
751.0,3.8597869359163535,,,,,,
752.0,3.837429450196413,,,,,,
755.0,3.79021115421336,,,,,,
756.0,3.765320039697933,,,,,,
758.0,3.7403442402838434,,,,,,
761.0,3.6900396490094094,,,,,,
763.0,3.6647448434540313,,,,,,
764.0,3.6393332294665535,,,,,,
766.0,3.611243287317557,,,,,,
768.0,3.5830408109660965,,,,,,
770.0,3.5406764130714983,,,,,,
772.0,3.5122938050100214,,,,,,
774.0,3.480915262767496,,,,,,
776.0,3.4493642568072502,,,,,,
778.0,3.4176414378115427,,,,,,
780.0,3.384160105599035,,,,,,
782.0,3.3488592409068514,,,,,,
784.0,3.313394622547607,,,,,,
786.0,3.2955764075645178,,,,,,
788.0,3.2597687795980548,,,,,,
790.0,3.220194766662841,,,,,,
792.0,3.2002516129970497,,,,,,
794.0,3.1602677614677805,,,,,,
797.0,3.1200013903966006,,,,,,
798.0,3.099787303245713,,,,,,
802.0,3.032536332071169,,,,,,
805.0,2.987318142080252,,,,,,
806.0,2.964568325761885,,,,,,
808.0,2.9417685863907828,,,,,,
810.0,2.9044341091206314,,,,,,
812.0,2.879459068881067,,,,,,
814.0,2.840501774017653,,,,,,
816.0,2.8127777060410555,,,,,,
818.0,2.784817132151856,,,,,,
820.0,2.7427265610184968,,,,,,
822.0,2.7117133543835266,,,,,,
824.0,2.68053568833356,,,,,,
826.0,2.6491942320886306,,,,,,
828.0,2.614521529925911,,,,,,
830.0,2.5970701812222377,,,,,,
832.0,2.562131922884664,,,,,,
834.0,2.526974675067546,,,,,,
836.0,2.4916638430941767,,,,,,
839.0,2.452533894244416,,,,,,
840.0,2.432923249867974,,,,,,
842.0,2.3934185607529006,,,,,,
844.0,2.3735891273313907,,,,,,
846.0,2.3337768208667296,,,,,,
848.0,2.3137302192753904,,,,,,
850.0,2.269521171742096,,,,,,
853.0,2.224930415431526,,,,,,
855.0,2.2025324624786755,,,,,,
856.0,2.1800876680884858,,,,,,
858.0,2.157532515481736,,,,,,
860.0,2.112219607618881,,,,,,
862.0,2.087111301115557,,,,,,
864.0,2.0619610942752065,,,,,,
867.0,2.0113456725416192,,,,,,
870.0,1.9603127121682111,,,,,,
872.0,1.9346405898490333,,,,,,
875.0,1.883050037737778,,,,,,
877.0,1.8544850560257515,,,,,,
879.0,1.8257600052573768,,,,,,
881.0,1.796938407859891,,,,,,
883.0,1.7679578668133151,,,,,,
884.0,1.7388817816783195,,,,,,
888.0,1.6803821053718089,,,,,,
890.0,1.6513349419549357,,,,,,
892.0,1.6221933386695184,,,,,,
894.0,1.5913968824946192,,,,,,
898.0,1.526482000440085,,,,,,
900.0,1.4921852356211271,,,,,,
902.0,1.4740895780518706,,,,,,
904.0,1.4378104691953375,,,,,,
907.0,1.3995344473201283,,,,,,
908.0,1.379394815045762,,,,,,
910.0,1.3389136775111898,,,,,,
912.0,1.3186343746780445,,,,,,
915.0,1.2736795703077617,,,,,,
916.0,1.2511075261369928,,,,,,
918.0,1.2284316259411128,,,,,,
921.0,1.1828925623151108,,,,,,
922.0,1.1599684223993911,,,,,,
924.0,1.1370030372074371,,,,,,
927.0,1.0885598576131272,,,,,,
929.0,1.0629644951974877,,,,,,
930.0,1.0373333408983232,,,,,,
932.0,1.0116055126964891,,,,,,
934.0,0.9857813933188329,,,,,,
937.0,0.9338458197560904,,,,,,
939.0,0.9076743060215976,,,,,,
941.0,0.8814689430246716,,,,,,
942.0,0.8524982665495529,,,,,,
944.0,0.8233788600331238,,,,,,
946.0,0.794171930422948,,,,,,
948.0,0.7648174264279408,,,,,,
950.0,0.7353160006453141,,,,,,
952.0,0.7057286556549318,,,,,,
954.0,0.6759955603324528,,,,,,
956.0,0.6461173762670658,,,,,,
958.0,0.6131486197814819,,,,,,
961.0,0.5799836130857816,,,,,,
963.0,0.5466832990887749,,,,,,
965.0,0.5131885432006982,,,,,,
966.0,0.4991212178044133,,,,,,
968.0,0.4709510438215574,,,,,,
970.0,0.4426939363838329,,,,,,
972.0,0.4114283276708388,,,,,,
974.0,0.3800242733878658,,,,,,
976.0,0.3469361976641796,,,,,,
979.0,0.3120524204023489,,,,,,
980.0,0.2945997882812428,,,,,,
982.0,0.2577179218977008,,,,,,
984.0,0.2382917854605324,,,,,,
989.0,0.1601547334405868,,,,,,
990.0,0.1404541071160281,,,,,,
993.0,0.1009252796935396,,,,,,
994.0,0.0790978521063614,,,,,,
996.0,0.0572318233060435,,,,,,
999.0,0.0132086769907413,,,,,,
