Snapshot,Lookback,X,Y,Z,R,Mass,Mstars
520.0,7.641375389072152,,,,,5889763.314587786,0.0
523.0,7.596713167865263,,,,,5889763.314587786,0.0
525.0,7.566683618057125,,,,,5889763.314587786,0.0
527.0,7.53339063655954,,,,,5889763.314587786,0.0
530.0,7.482979561017268,,,,,5889763.314587786,0.0
532.0,7.445622694073074,,,,,5889763.314587786,0.0
535.0,7.388982983834753,,,,,5889763.314587786,0.0
537.0,7.368028485131425,,,,,5889763.314587786,0.0
539.0,7.32581407574925,,,,,5889763.314587786,0.0
541.0,7.304554308275986,,,,,5889763.314587786,0.0
543.0,7.271496275648464,,,,,5889763.314587786,0.0
545.0,7.236227198877431,,,,,5889763.314587786,0.0
547.0,7.19831221169613,,,,,5889763.314587786,0.0
550.0,7.152681385740628,,,,,5889763.314587786,0.0
553.0,7.099260464270884,,,,,5889763.314587786,0.0
555.0,7.075557727315488,,,,,5889763.314587786,0.0
557.0,7.039764478602527,,,,,5889763.314587786,0.0
560.0,6.986751233784402,,,,,5889763.314587786,0.0
563.0,6.943909723553674,,,,,5889763.314587786,0.0
565.0,6.8992999999999975,,,,,5889763.314587786,0.0
567.0,6.866292168543732,,,,,5889763.314587786,0.0
570.0,6.816364909661479,,,,,5889763.314587786,0.0
573.0,6.779399361578653,,,,,5889763.314587786,0.0
575.0,6.742137004320504,,,,,5889763.314587786,0.0
577.0,6.7130773554740495,,,,,5889763.314587786,0.0
580.0,6.66005882533,,,,,5889763.314587786,0.0
583.0,6.613862820712693,,,,,5889763.314587786,0.0
585.0,6.573229915265312,,,,,5889763.314587786,0.0
587.0,6.539376586173443,,,,,5889763.314587786,0.0
590.0,6.489295405186351,130.181,20.295,-31.655,135.50283691126177,5889763.314587786,0.0
592.0,6.462779928727577,127.044,14.47,-31.733,131.74422994955034,5889763.314587786,0.0
594.0,6.420803680733952,121.846,5.013,-31.906,126.05384056426048,5889763.314587786,0.0
596.0,6.3912357509248015,117.952,-3.264,-32.044,122.27078938160169,5889763.314587786,0.0
598.0,6.360037918593159,113.614,-9.748,-32.271,118.50983900503789,5889763.314587786,0.0
600.0,6.323181769898123,106.45,-25.47,-36.235,115.29656814059992,5889763.314587786,0.0
602.0,6.296819541234349,102.109,-31.221,-35.945,112.66340021053864,5889763.314587786,0.0
604.0,6.257021370782392,94.686,-41.079,-35.638,109.19244424867502,5889763.314587786,0.0
608.0,6.198067183682968,83.423,-53.468,-35.183,105.14783612609439,5889763.314587786,0.0
610.0,6.166826674452982,77.583,-59.219,-34.871,103.64361288087173,5889763.314587786,0.0
612.0,6.133891202463207,71.132,-65.413,-34.44,102.59013399445388,5889763.314587786,0.0
614.0,6.100719280344513,63.865,-71.994,-33.977,102.06032916858538,5889763.314587786,0.0
616.0,6.067346103953526,57.263,-77.632,-33.527,102.12657989965199,5889763.314587786,0.0
618.0,6.032072868913223,49.233,-83.982,-33.083,102.81706814532302,5889763.314587786,0.0
620.0,5.9948320266449295,42.098,-89.636,-32.492,104.22372169520717,5889763.314587786,0.0
622.0,5.957324003606695,34.462,-95.502,-31.655,106.34989644094628,5889763.314587786,0.0
624.0,5.9365639909968575,28.383,-99.267,-31.133,107.83689381190464,5889763.314587786,0.0
626.0,5.894811696137233,17.234,-105.788,-30.228,111.3635653344486,5889763.314587786,0.0
629.0,5.85272746861963,6.41,-111.701,-29.265,115.64878609825526,5889763.314587786,0.0
630.0,5.829423163299706,1.836,-114.699,-28.776,118.26787253096253,5889763.314587786,0.0
632.0,5.806019824366869,-2.561,-117.651,-28.334,121.04186084987292,5889763.314587786,0.0
634.0,5.758847580686567,-14.228,-123.339,-27.332,127.12978851944968,5889763.314587786,0.0
636.0,5.735113676933862,-18.466,-126.297,-26.8,130.42302467355984,5889763.314587786,0.0
639.0,5.687351268637958,-26.901,-132.225,-25.748,137.36838766615847,5889763.314587786,0.0
640.0,5.674282004200253,-30.146,-133.643,-25.463,139.34703848306214,5889763.314587786,0.0
642.0,5.63487750476342,-39.95,-137.718,-24.58,145.48685997023924,5889763.314587786,0.0
644.0,5.607096887071627,-46.184,-140.617,-24.067,149.95106879912524,5889763.314587786,0.0
646.0,5.563197273837341,-56.441,-144.806,-23.438,157.17411988301382,5889763.314587786,0.0
648.0,5.532228479342441,-64.516,-147.245,-23.085,162.40788621861932,5889763.314587786,0.0
650.0,5.499580009312712,,,,,5889763.314587786,0.0
652.0,5.4667717357004335,,,,,5889763.314587786,0.0
654.0,5.432045810452904,,,,,5889763.314587786,0.0
656.0,5.395473989249358,,,,,5889763.314587786,0.0
658.0,5.377073878453867,,,,,5889763.314587786,0.0
660.0,5.338220697323426,,,,,5889763.314587786,0.0
662.0,5.297253698952362,,,,,5889763.314587786,0.0
664.0,5.276641111204341,,,,,5889763.314587786,0.0
666.0,5.235158502612744,,,,,5889763.314587786,0.0
668.0,5.214323161439596,,,,,5889763.314587786,0.0
670.0,5.170266337889607,,,,,5889763.314587786,0.0
672.0,5.147046563163453,,,,,5889763.314587786,0.0
674.0,5.100322315894825,,,,,5889763.314587786,0.0
676.0,5.076783952863184,,,,,5889763.314587786,0.0
679.0,5.024693916499314,,,,,5889763.314587786,0.0
681.0,4.9984422681030605,,,,,5889763.314587786,0.0
682.0,4.972098961617661,,,,,5889763.314587786,0.0
684.0,4.945595796763422,,,,,5889763.314587786,0.0
687.0,4.892248159980066,,,,,5889763.314587786,0.0
689.0,4.862669314823597,,,,,,
