index,ID,X,Y,Z,Mass,Rvir,new_ID,Mstars
0,524.0,27.580602083425187,39.393943500821834,-187.39736750802064,148365945.38379985,11.852215064172572,524.0,0.0
1,548.0,-103.5274953123363,5.926452765231637,-126.65768110672309,128202893.61185369,10.422395508515786,550.0,0.0
2,550.0,-103.39538623451372,6.058560751453172,-125.98425552308079,1030418668.9764968,22.044136025471747,550.0,0.0
3,1764.0,22.887892168849,151.34137500955973,-8.982224126048646,477351276.7006724,16.668727885737038,1764.0,0.0
4,2004.0,-37.300425720795985,108.59888934429193,-1.2298754755919936,127424562.17002736,11.05345601112518,2004.0,0.0
5,2049.0,-37.80835378902893,54.92934621111771,54.08803318817476,129013865.05423589,11.062172583145196,2049.0,0.0
6,2054.0,-52.52178617951498,29.450250131391403,88.24701914829943,148459431.09967762,11.278574870019822,2054.0,0.0
7,2090.0,4.437682015859691,81.90924431283057,-32.786673785870605,765775144.4696444,18.612229382593167,2090.0,198310689.15499997
8,2117.0,150.07802826173415,48.284441230107944,-37.09630772130649,396606178.1827344,15.470980476599623,2117.0,0.0
9,2374.0,83.02916013578474,-5.7641839926676095,-92.21624491862629,105174344.64825127,10.352759490555258,2374.0,0.0
10,2381.0,104.99795626555618,-25.967966673139767,-81.55616215606096,111344573.32475822,10.225223664896804,2382.0,0.0
11,2382.0,104.29516990303446,-25.9419665977117,-81.96928946814542,771558961.7109994,20.051054087616556,2382.0,0.0
12,2404.0,80.21677436402254,-7.656373065157734,-29.49632581568951,577851209.8407475,17.84021585358756,2404.0,0.0
13,2412.0,17.82559785044964,69.36351757640348,-24.12155084227458,564014958.1765461,17.649523284613366,2412.0,0.0
14,2489.0,-159.88514693850922,42.972590050785904,68.78113991704515,276538404.709421,14.318378414792475,2489.0,0.0
15,2876.0,-106.44408917888558,1.8752729323477495,-77.4695933152444,113681784.79313211,10.677294891226557,2876.0,0.0
16,2889.0,-106.51595771120208,14.31324691095838,-1.3755179843256755,214181717.9332072,13.192317788105193,2889.0,0.0
17,20.0,-18.02319511351039,-102.63630412982766,-120.96527317875905,595994295.8640081,15.962784304819717,20.0,0.0
18,21.0,2.8320520914069274,-103.1180745353071,-115.51134981793918,130135716.50191233,10.563899355550728,21.0,0.0
19,28.0,4.890751518661624,-98.90917478595298,148.46876505970897,414246681.3402932,15.982281380376579,28.0,0.0
20,65.0,70.41641720663335,-58.940918085738446,-157.475285971622,135464550.87837613,10.785277681462462,65.0,0.0
21,348.0,-38.81323833234505,-22.086261272208162,-81.05380159176653,549055552.2075032,16.577436497007742,348.0,0.0
22,370.0,-24.472771995529577,-23.371962108071703,-20.37920316535751,176225454.42967305,11.92011632629679,370.0,0.0
23,393.0,25.346854807080035,-87.21238250541008,-15.091954526791085,118612253.44852607,10.698026375585346,393.0,3677096.414
24,395.0,32.942034553157306,-39.51182834397137,42.34465129524731,377412280.71300715,15.8164317000108,395.0,0.0
25,422.0,14.104964000423164,-130.42130767348908,2.7605145746749753,1613287707.4741259,26.240210843637012,422.0,5943250.473
26,426.0,22.633383885671773,-60.322001931406106,-27.571888149080248,322839114.0693459,13.665623040332653,426.0,14674972.712
27,429.0,-11.153299093895045,-136.9887967549891,-6.268304490103731,839244540.006535,19.87902248797072,429.0,0.0
