index,ID,X,Y,Z,Mass,Rvir,new_ID,Mstars
48,2472.0,92.17381557055826,-143.63908109360412,24.10366412431495,36834392.05585739,7.492008021900741,2472.0,0.0
49,2571.0,119.03524489986854,-135.41007883895074,-58.14445353896257,10470690.178314792,4.107333756565994,2571.0,0.0
50,2719.0,-4.462751938645724,-35.18605570621169,-11.482278983113318,58991121.0046128,8.889481852661323,2719.0,0.0
51,2734.0,-30.140622328474915,-45.56922570857196,-119.56755353262572,45715780.778535105,8.131203808174561,2734.0,0.0
52,2750.0,9.531748888824689,-42.14723464830626,45.07470645172621,38049740.64798322,7.332554515136697,2750.0,0.0
53,2753.0,10.04802942262204,-21.981229829587317,34.65376549810994,106431247.52679905,10.92824555361072,2753.0,3539401.3660000004
54,2763.0,51.67428875243064,-92.39957733080384,19.920093195905007,492963848.3951243,16.220135289679785,2763.0,0.0
55,2771.0,52.48996159783183,-28.556504064112058,10.251056740612652,87131098.62669091,9.052764177123253,2771.0,0.0
56,2775.0,87.93478546560416,-24.01361375033525,23.95248724984307,36179974.90185559,7.6107268728026645,2775.0,0.0
57,2782.0,71.88330104996581,-43.11607698381147,-10.302594679434655,10844643.041826028,4.737479425682133,2782.0,0.0
58,2785.0,59.57939979326858,-14.593541227154551,26.499575648426383,57495309.55056786,8.746077966071692,2785.0,0.0
59,2788.0,55.66276931479222,-12.911902093295964,112.42291452099929,465945699.3635794,17.021476810723502,2788.0,0.0
60,2791.0,15.649947275717741,-14.360773791888834,-39.844206042075854,84801950.01559718,9.518364290143712,2791.0,3021895.777
61,2796.0,75.62521908808691,-23.60811249679054,45.605149567832854,37675786.35590053,6.584912075366288,2796.0,0.0
62,2800.0,-26.596672265919697,-69.6674452369401,-39.389309309258486,256441238.65288255,13.906284425827641,2800.0,14664283.953999996
