index,ID,X,Y,Z,Mass,Rvir,new_ID,Mstars
0,474.0,-166.25633972579996,88.35522360996328,8.602165688125742,205580780.64387697,14.124065724570483,474.0,0.0
1,509.0,-28.624582006545882,163.08602861545535,-104.02843095320668,51418566.589938685,8.935484806227405,509.0,0.0
2,633.0,-43.6233604715395,158.1982017010872,85.92402233648306,7946505.849613902,4.563469598365266,633.0,0.0
3,844.0,-70.4820341197619,37.08206012588043,-62.82667482204723,5609298.309811495,3.604942866233079,844.0,0.0
4,845.0,-68.72243348861223,110.52668928418812,-41.4069250460865,8979090.86719872,4.334377036106441,846.0,1514851.3429999999
5,846.0,-68.75366334249667,109.66504306403868,-41.07125083216781,1130816842.1148388,23.184880582505706,846.0,5872056.206
6,855.0,0.13157389853213264,101.842490605368,-75.49662333695777,114055727.65664318,11.75337613384074,855.0,0.0
7,864.0,-8.522442109924508,121.06188848380098,-6.153126965483112,52072983.74394049,8.867916964542326,864.0,0.0
8,865.0,-28.445056017258917,35.550073506487315,-68.89676003305638,176879877.29796064,13.333634965325288,865.0,0.0
9,866.0,-79.42155621894126,88.07676686142403,-24.211881759588664,4206973.643072906,3.604942866233079,866.0,0.0
10,870.0,-89.40289737334287,30.32106227499861,-70.77773698897647,1215347.967125824,2.5913347151591557,870.0,0.0
11,872.0,-29.24508079674938,73.72891994633018,-75.51500555403207,1215347.967125824,2.1081834962312582,872.0,0.0
12,873.0,-1.1956697678118526,98.09245592971325,-34.314207422503785,1776277.8873926892,2.450981063434908,873.0,0.0
13,874.0,2.4557539552919363,89.05461978389845,-34.05434238845796,1028371.3567987741,2.0025934386011635,874.0,0.0
14,883.0,-31.55296961552226,12.808875434335548,-61.51227084901614,9068365.868719066,4.76837857734669,883.0,0.0
15,884.0,-51.81534425246251,81.00337076828522,25.91022592856487,1495812.8826163986,2.450981063434908,884.0,0.0
16,887.0,30.006060266966113,42.8076804388752,82.22966472611775,9255342.300474683,4.748674333287392,887.0,0.0
17,888.0,-57.30336851808814,41.41560505724877,60.490418294993354,1121859.6619622991,2.1081834962312582,888.0,0.0
18,896.0,-86.43350585508257,50.33033619991722,51.333525947684656,44500432.18640927,8.550299684992346,896.0,0.0
19,897.0,-63.739439054258874,58.021388719447216,96.05739963653316,14116734.526120842,5.264428034680786,898.0,0.0
20,898.0,-63.47855859242286,57.16888165037751,95.72203750649929,89000864.37281854,10.803372021980142,898.0,0.0
21,900.0,-37.206608645931034,81.0678093421836,101.66064372716836,1215347.967125824,2.5913347151591557,900.0,0.0
22,901.0,-23.851575166323062,74.38878717229001,89.65632867580862,2804649.1549057476,3.0880424024461757,901.0,0.0
23,902.0,-48.87206069224822,86.24199840280829,119.40344706724412,2991625.7652327972,2.888239692190464,902.0,0.0
24,903.0,31.54153705122085,30.2406040371021,78.8566905966717,131725019.38612086,11.50259573851763,903.0,0.0
25,904.0,29.653958876330545,11.98281302302362,120.4364553057799,86570172.90285268,10.386060982902844,904.0,0.0
26,913.0,31.03462064565972,23.990139270233932,104.54247835615976,48707406.54376791,8.688425481491313,913.0,0.0
27,917.0,-17.713151987228585,61.14854742353824,37.32272773608193,1121859.6619622991,2.1081834962312582,917.0,0.0
28,920.0,-8.13143164053409,13.484475601615475,48.386017771634904,79351538.49420579,9.565787397120655,920.0,3632111.842
29,2165.0,9.270215566694327,41.660530522608965,-159.88616653220674,633850707.9372704,20.045940587308078,2165.0,0.0
30,2166.0,168.57112762524048,-23.496567142063203,-8.84215887335011,15986500.272248477,5.653537986264515,2167.0,0.0
31,2167.0,168.88099411077167,-23.34879711150894,-9.438310016040093,272985856.07749283,14.363763307315601,2167.0,0.0
32,2178.0,122.64763565792282,-24.010119404624387,-154.5593993956192,164913374.23702946,12.99641746966661,2178.0,0.0
33,2187.0,28.9893689904799,96.16350983578631,-119.87811992286886,113588287.64868273,11.549613917252826,2187.0,0.0
34,2209.0,146.4970275341015,118.76843949480772,-2.272175288302808,58336703.850611,8.963338520151412,2209.0,0.0
35,2302.0,134.2671937936034,24.552609896173262,-142.34705784084022,1121859.6619622991,2.5231097175560397,2302.0,0.0
36,2421.0,82.11946123977044,6.138322093804455,142.57418311076174,1308836.272289349,2.204139307480457,2421.0,0.0
37,2440.0,-33.508356606617795,6.896935008993751,-137.00720998891094,8133482.28136952,4.431119961495151,2440.0,0.0
38,2441.0,24.762363014443753,66.67015468082565,-102.18000795953415,2430695.934251648,3.0880424024461757,2441.0,0.0
39,2442.0,20.976104810479043,56.45934164244865,-97.85574166926845,4300462.216093578,3.264877030050841,2442.0,0.0
40,2446.0,6.992818122236088,27.51928391456932,-53.7784902387398,21034868.929650255,5.625479898844636,2446.0,0.0
41,2456.0,85.64554139201653,-18.5620783281429,-82.13673877838642,1215347.967125824,2.2923973572522227,2456.0,0.0
42,2457.0,90.147005470691,-26.525418567890018,-90.84127775420849,2524184.3287008884,2.7770414846747467,2457.0,0.0
43,2458.0,65.70805086220831,27.230804492920377,-86.06074273702596,8133482.28136952,4.431119961495151,2458.0,0.0
44,2459.0,70.72714514240755,48.852231303230546,-57.376187867793774,1589301.098494208,2.5913347151591557,2459.0,0.0
45,2463.0,47.81936813159454,90.84001965891028,-64.31069811463406,150422688.27596882,12.833242724637449,2463.0,0.0
46,2466.0,76.88481521849567,34.76836086082376,-112.62810135142814,1495812.8826163986,2.374337166643696,2466.0,0.0
47,2467.0,35.68347400653004,61.91269564715199,-97.11510687302568,29355329.071346845,7.41026197735218,2467.0,0.0
48,2473.0,-15.244869502569374,18.974634228120806,-81.71914619345031,111983384.76420854,10.778744095126129,2473.0,3739510.379
49,2477.0,15.599216777627742,28.957745071936003,4.08959552704148,38330206.36704524,7.140555859830174,2477.0,4667.683
50,2479.0,82.0627926914823,20.142522428073118,-10.639012261375001,1308836.272289349,2.374337166643696,2479.0,0.0
51,2480.0,91.58375096521101,20.563636994712617,31.50775744238359,1028371.3567987741,2.204139307480457,2480.0,0.0
52,2483.0,31.567700545799593,47.70240396740588,-88.8814732893738,2150231.108046789,2.7770414846747467,2483.0,0.0
53,2485.0,76.18746504538433,-1.3253442083708675,64.64199930851876,1121859.6619622991,2.1081834962312582,2485.0,0.0
54,2489.0,55.121088552241595,58.68362017756269,50.18676523456448,1402324.5774528738,2.450981063434908,2489.0,0.0
55,2490.0,60.15262733375301,45.18062735922916,45.832851804922484,1682789.4929434485,2.374337166643696,2490.0,0.0
56,2492.0,79.45821847464917,29.6935368530358,-33.34794344867176,1028371.3567987741,2.0025934386011635,2492.0,0.0
57,2493.0,79.56973648799276,35.28016185330468,-49.04332578394742,1869766.1032704983,2.450981063434908,2493.0,0.0
58,2494.0,32.31960270108255,42.75013015979234,30.43732784187986,49735777.98985239,7.577108694230613,2495.0,0.0
59,2495.0,32.34975339417801,42.25819211892059,31.30202470490302,426961104.4139614,17.42253733845643,2495.0,229411.606
60,2497.0,56.74238341097123,-13.248506586305533,68.66525154171647,9068365.868719066,4.708767492980661,2497.0,0.0
61,2498.0,74.05743271023506,7.583226587329699,81.17707674765283,31599046.252414264,7.41837861243602,2498.0,0.0
62,2501.0,72.66883180044451,1.0484949605697853,59.666775245578044,1963254.3191483074,2.5231097175560397,2501.0,0.0
63,2502.0,47.563845929743074,15.594641687950096,-6.837768442622423,4019997.2113172873,3.0880424024461757,2502.0,0.0
64,2507.0,43.26572179667681,62.43758345176102,-40.82371655808619,1028788954.6630286,23.71204145501334,2507.0,4624546.524
65,2508.0,21.375545390389714,22.873702810860078,13.189867010869538,28222031.909189768,6.156798820705237,2509.0,14406598.461999997
66,2509.0,20.93154291126012,22.717272957036847,13.72776289432964,218650929.43788886,13.82665503054038,2509.0,14815261.100000001
67,2514.0,-0.21699150281280782,0.06031473522579882,-0.07643853780143378,939708450.2888539,19.31562018521838,2515.0,25498817091.454994
68,2515.0,0.09443310940120012,0.016663505714252857,-0.0462428818286508,1492485602.5597355,26.305630722836423,2515.0,35167878928.598
69,2519.0,98.23402962925647,-14.88855599887226,60.34799143681169,88252961.50293897,9.775992595569452,2519.0,0.0
70,62.0,-15.63364164068728,-18.662065713176702,191.8008959812095,315710016.80508095,16.05370871892747,62.0,0.0
71,64.0,-133.7272327924899,7.73488324025457,-132.1591252538618,282895616.24625504,14.649969669391787,64.0,0.0
72,71.0,-142.6768258053122,-97.78718932970506,62.556391939792476,242041215.55050877,14.887257731581958,72.0,0.0
73,72.0,-143.25247290519036,-97.3392737013714,62.94863691915684,21595798.939202834,6.056825812106982,72.0,0.0
74,80.0,-154.20859622747398,29.539015769568323,99.8679772395191,188846380.35889184,13.625830145938192,80.0,0.0
75,129.0,-164.60439548207506,15.325785263254968,-98.24784367724253,38049740.64798322,7.996442601303098,129.0,0.0
76,138.0,-96.24584141314685,-16.579966354877406,-109.08609701225804,1308836.272289349,2.2923973572522227,138.0,0.0
77,159.0,-56.08744362219915,29.10012064230229,118.78511145162972,1121859.6619622991,2.1081834962312582,159.0,0.0
78,220.0,-130.32845058903817,-86.06716391933404,-122.29623623118577,2804649.1549057476,3.4243865543071728,220.0,0.0
79,227.0,-145.75069973380718,-41.12970613682367,-8.47660260000086,1963254.3191483074,2.833731501011927,227.0,0.0
80,275.0,-185.18389436566815,16.917755004834866,63.399624819447475,4767903.652625487,4.060059319641526,275.0,0.0
81,375.0,-116.0210940195648,41.931024776865804,-0.9282223541400523,1028371.3567987741,2.2923973572522227,375.0,0.0
82,383.0,-57.098976920728816,-16.60736740898087,-0.11313521934586546,77875755.6119305,9.724365886562454,383.0,0.0
83,386.0,-82.06667883927373,-20.440090022061995,16.79709191969103,5702786.525689305,3.9771778885201945,386.0,0.0
84,397.0,-37.7882985581683,-66.18958031560098,7.284742370854261,3459067.201764706,2.940764601231124,397.0,0.0
85,403.0,-55.07165087814605,-37.068547380086734,-49.81406612323216,1682789.4929434485,2.450981063434908,403.0,0.0
86,405.0,-35.123532449979834,-81.55271541309611,28.17542892129446,3178602.196988416,3.462020429923318,405.0,0.0
87,414.0,-84.52843303072841,-17.123564237584162,53.16402338188846,1121859.6619622991,2.1081834962312582,414.0,0.0
88,420.0,-69.61515689806578,-42.79371812465662,37.05330688728877,1589301.098494208,2.5913347151591557,420.0,0.0
89,431.0,-23.686235015033624,-60.42691427949146,85.57964047743931,10003248.741782883,5.0462194351120795,432.0,0.0
90,432.0,-24.361306740105146,-61.10547850162247,84.9636816540511,63291583.934992105,8.924294590160589,432.0,0.0
