index,ID,X,Y,Z,Mass,Rvir,new_ID,Mstars
0,607.0,-70.86710644528368,99.63481654702206,-157.47212964627013,123311076.38568941,12.366537287755511,607.0,0.0
1,638.0,46.4501860056396,164.42808936674007,29.342476136749926,46370200.78967981,9.209587421242942,638.0,0.0
2,685.0,-20.27611443290335,139.42255549586181,32.171851365815684,3365578.985886897,3.523809552942828,685.0,0.0
3,1028.0,-73.03893654038667,47.7831112452356,-109.33253566534151,1215347.967125824,2.3492062551809214,1028.0,0.0
4,1034.0,-55.05744153385052,22.418355587114824,-29.64367789892606,45248340.77057465,9.086950305921691,1034.0,0.0
5,1037.0,-122.28269313268245,66.07993630076413,-6.379978410514983,26737654.74105383,7.601177969342939,1037.0,0.0
6,1038.0,-59.2173082396857,76.07630136512134,-119.91559062213088,1028371.3567987741,2.3492062551809214,1038.0,0.0
7,1039.0,-68.88316305753777,103.38843283945734,-33.42775384976903,1121859.6619622991,2.6122940327435433,1039.0,0.0
8,1040.0,-38.56817586398505,106.30045417915069,-7.573744173559022,1963254.3191483074,2.761885113839713,1040.0,0.0
9,1041.0,-31.851767914125446,106.69065139919827,-15.720645249700464,2337207.5398024074,2.8309605965028206,1041.0,0.0
10,1047.0,-64.5810645704705,40.4423228225952,-64.72222346678612,728834846.6976978,19.98855445232044,1047.0,0.0
11,1050.0,5.11994865906874,118.61397641276439,-6.9149252274409605,27392074.75219854,7.684409504046972,1050.0,0.0
12,1051.0,-37.58365024831958,82.58015388051442,-98.0189780493012,1028371.3567987741,2.5306057828791997,1051.0,0.0
13,1061.0,-24.955869335851567,92.93499295345538,6.891763313134512,3272090.770009088,3.3881417293500706,1061.0,0.0
14,1062.0,-65.14708394529079,31.192306680238225,31.76165634750426,1215347.967125824,2.246934918120141,1062.0,0.0
15,1064.0,-46.40116187715329,33.3851402258394,56.939498840928344,1121859.6619622991,2.246934918120141,1064.0,0.0
16,1066.0,-43.672626455266546,104.31083838877255,-13.004883664666131,2056742.7135975482,2.689169834127748,1066.0,0.0
17,1068.0,13.901435243436708,72.96181629139689,9.991464532271754,15332081.689675223,6.010714117404802,1068.0,0.0
18,1078.0,-9.215625146162404,51.89313170668116,-33.0138396972112,539053586.322885,18.41280362356451,1078.0,0.0
19,1082.0,-23.548448998580515,85.83567043583454,11.387693452312934,1963254.3191483074,2.761885113839713,1082.0,0.0
20,1084.0,-38.585783658935235,90.53249560051255,-31.641806845204723,1589301.098494208,2.4432729461659797,1084.0,0.0
21,1921.0,140.0749050769337,119.68454214100481,-77.61092100933259,48993126.54863369,9.222307396454875,1921.0,0.0
22,2238.0,73.40505220913785,-29.621663482150222,-66.12026829061261,16266964.56273904,6.099119544739321,2238.0,0.0
23,2245.0,50.126773561662766,21.799597391832172,-92.98773646914142,1308836.272289349,2.5306057828791997,2245.0,0.0
